history_id,started_at,ended_at,from_parking_lot,to_parking_lot,car,passengers_count,distance,user_id
202210_37,2022/10/28 12:10,2022/10/28 12:10,NAIST,NAIST,BMW (STAFF ONLY),1,-,137
202210_38,2022/10/28 13:00,2022/10/28 13:36,NAIST,NAIST,BMW (STAFF ONLY),1,-,107
202210_39,2022/10/28 18:01,2022/10/28 18:32,NAIST,NAIST,LEAF (STAFF ONLY),1,4.773624157147094,118
202210_40,2022/10/29 10:00,2022/10/29 10:09,NAIST,NAIST,LEAF (STAFF ONLY),1,-,122
202210_41,2022/10/29 13:01,2022/10/29 17:08,NAIST,NAIST,LEAF (STAFF ONLY),3,32.71163555525132,122
202210_42,2022/10/29 14:01,2022/10/29 18:37,NAIST,NAIST,BMW (STAFF ONLY),1,-,111
202210_43,2022/10/29 17:40,2022/10/29 18:49,NAIST,NAIST,LEAF (STAFF ONLY),1,12.911771528185099,107
202210_44,2022/10/30 11:05,2022/10/30 12:28,NAIST,STATION,LEAF (STAFF ONLY),3,2.728800658246225,38
202210_45,2022/10/30 18:31,2022/10/30 22:44,STATION,NAIST,LEAF (STAFF ONLY),3,16.36056529198662,38
202210_46,2022/10/31 10:10,2022/10/31 12:43,NAIST,NAIST,LEAF (STAFF ONLY),3,32.88512817376278,38
202210_47,2022/10/31 15:53,2022/10/31 17:33,NAIST,NAIST,LEAF (STAFF ONLY),1,17.769797658584135,2
202211_0,2022/11/1 10:49,2022/11/1 13:03,NAIST,NAIST,LEAF (STAFF ONLY),1,13.211222191282294,135
202211_1,2022/11/1 16:24,2022/11/1 17:50,NAIST,STATION,LEAF (STAFF ONLY),2,2.691356180153751,111
202211_2,2022/11/1 18:00,2022/11/1 18:34,NAIST,STATION,BMW (STAFF ONLY),1,-,137
202211_3,2022/11/4 8:06,2022/11/4 10:36,STATION,NAIST,BMW (STAFF ONLY),1,-,1
202211_4,2022/11/4 9:20,2022/11/4 10:04,STATION,STATION,LEAF (STAFF ONLY),1,-,137
202211_5,2022/11/4 16:21,2022/11/4 21:14,NAIST,NAIST,iMiev02,4,13.15985166,108
202211_6,2022/11/4 17:21,2022/11/4 19:47,NAIST,NAIST,iMiev01,4,11.809653497625611,46
202211_7,2022/11/4 19:04,2022/11/4 19:39,STATION,NAIST,LEAF (STAFF ONLY),1,4.041746339722609,118
202211_8,2022/11/4 20:05,2022/11/4 23:21,NAIST,NAIST,iMiev01,4,11.263071361774218,78
202211_9,2022/11/4 21:21,2022/11/5 0:22,NAIST,NAIST,iMiev02,4,20.005017984341894,127
202211_10,2022/11/4 23:41,2022/11/5 1:35,NAIST,NAIST,iMiev01,1,4.177722227240065,109
202211_11,2022/11/5 0:40,2022/11/5 3:19,NAIST,NAIST,iMiev02,1,10.70371150788814,129
202211_12,2022/11/5 2:23,2022/11/5 3:31,NAIST,NAIST,iMiev01,4,16.57773014903384,81
202211_13,2022/11/5 3:40,2022/11/5 4:13,NAIST,NAIST,iMiev01,1,4.632623435566934,131
202211_14,2022/11/5 4:24,2022/11/5 5:25,NAIST,NAIST,iMiev01,1,19.518094682316505,139
202211_15,2022/11/5 5:26,2022/11/5 17:58,NAIST,NAIST,iMiev02,2,14.22947958032589,123
202211_16,2022/11/5 6:30,2022/11/5 19:44,NAIST,NAIST,iMiev01,1,25.72513344737311,78
202211_17,2022/11/5 9:40,2022/11/5 12:37,NAIST,NAIST,LEAF (STAFF ONLY),3,17.417285209815965,122
202211_18,2022/11/5 13:43,2022/11/5 13:44,NAIST,NAIST,LEAF (STAFF ONLY),1,-,6
202211_19,2022/11/5 14:42,2022/11/5 17:43,NAIST,NAIST,LEAF (STAFF ONLY),3,14.00395465218568,122
202211_20,2022/11/5 18:02,2022/11/6 3:40,NAIST,NAIST,iMiev02,0,-,123
202211_21,2022/11/5 20:38,2022/11/5 21:46,NAIST,NAIST,LEAF (STAFF ONLY),1,13.257756408366397,118
202211_22,2022/11/5 21:28,2022/11/5 23:21,NAIST,NAIST,iMiev01,1,5.225951877,131
202211_23,2022/11/5 23:42,2022/11/6 1:00,NAIST,NAIST,iMiev01,1,17.200013099645485,90
202211_24,2022/11/6 6:05,2022/11/6 13:56,NAIST,NAIST,iMiev02,1,20.59856986012939,78
202211_25,2022/11/6 6:40,2022/11/6 7:32,NAIST,NAIST,iMiev01,1,5.4188758039442755,131
202211_26,2022/11/6 8:21,2022/11/6 16:19,NAIST,NAIST,iMiev01,2,19.826918193697768,133
202211_27,2022/11/6 9:00,2022/11/6 11:53,NAIST,NAIST,LEAF (STAFF ONLY),2,33.232705429661905,122
202211_28,2022/11/6 14:01,2022/11/7 8:33,NAIST,NAIST,iMiev02,1,6.118370210432349,90
202211_29,2022/11/6 16:25,2022/11/6 17:53,NAIST,NAIST,iMiev01,2,0.7371071130338865,123
202211_30,2022/11/6 18:02,2022/11/6 20:31,NAIST,NAIST,iMiev01,1,16.07570588155478,125
202211_31,2022/11/6 18:43,2022/11/6 19:34,NAIST,NAIST,LEAF (STAFF ONLY),1,11.284031687360736,118
202211_32,2022/11/6 21:52,2022/11/7 8:01,NAIST,NAIST,iMiev01,1,-,78
202211_33,2022/11/7 9:02,2022/11/7 19:59,NAIST,NAIST,iMiev02,3,10.635765747632131,96
202211_34,2022/11/7 10:20,2022/11/7 13:51,NAIST,NAIST,iMiev01,1,10.928606599519098,133
202211_35,2022/11/7 16:05,2022/11/7 17:09,NAIST,NAIST,iMiev01,1,12.463903433611637,139
202211_36,2022/11/7 16:05,2022/11/7 17:42,NAIST,NAIST,LEAF (STAFF ONLY),1,17.24433433843937,2
202211_37,2022/11/7 17:54,2022/11/7 23:55,NAIST,NAIST,iMiev01,3,11.801050967330168,78
202211_38,2022/11/7 21:41,2022/11/7 23:00,NAIST,NAIST,iMiev02,1,19.593869134098483,116
202211_39,2022/11/8 0:00,2022/11/8 1:37,NAIST,NAIST,iMiev01,1,5.136446994635034,131
202211_40,2022/11/8 5:41,2022/11/8 7:53,NAIST,NAIST,iMiev01,1,5.536379332674625,131
202211_41,2022/11/8 11:00,2022/11/8 12:47,NAIST,NAIST,LEAF (STAFF ONLY),1,7.742363258707233,107
202211_42,2022/11/8 11:24,2022/11/8 12:02,NAIST,NAIST,iMiev01,1,6.680582551087579,139
202211_43,2022/11/8 12:00,2022/11/8 13:18,NAIST,NAIST,iMiev02,1,5.575885020003786,131
202211_44,2022/11/8 13:20,2022/11/8 15:58,NAIST,NAIST,iMiev02,1,0.002200916,131
202211_45,2022/11/8 14:45,2022/11/8 22:59,NAIST,NAIST,iMiev01,4,17.173720942608227,96
202211_46,2022/11/8 16:00,2022/11/8 17:11,NAIST,STATION,iMiev02,1,3.1914960310379774,131
202211_47,2022/11/8 17:52,2022/11/8 22:28,STATION,STATION,iMiev02,1,-,78
202211_48,2022/11/8 17:57,2022/11/8 18:39,NAIST,NAIST,LEAF (STAFF ONLY),1,4.665047859427069,6
202211_49,2022/11/8 19:03,2022/11/8 20:49,NAIST,NAIST,LEAF (STAFF ONLY),2,9.713010492707737,9
202211_50,2022/11/8 23:04,2022/11/9 0:37,NAIST,NAIST,iMiev01,1,4.178779535458064,109
202211_51,2022/11/9 7:01,2022/11/9 10:00,NAIST,NAIST,iMiev01,1,-,78
202211_52,2022/11/9 10:00,2022/11/9 13:20,NAIST,NAIST,LEAF (STAFF ONLY),1,22.613282807500912,107
202211_53,2022/11/9 10:46,2022/11/9 10:50,NAIST,NAIST,iMiev01,1,-,78
202211_54,2022/11/9 10:51,2022/11/9 10:52,NAIST,NAIST,iMiev01,0,-,108
202211_55,2022/11/9 11:02,2022/11/9 14:03,NAIST,NAIST,iMiev01,3,6.539530454567745,78
202211_56,2022/11/9 11:06,2022/11/9 16:36,STATION,NAIST,iMiev02,3,19.879645421806526,96
202211_57,2022/11/9 16:12,2022/11/9 21:51,NAIST,NAIST,iMiev01,4,14.44125758587746,81
202211_58,2022/11/9 16:49,2022/11/10 0:17,NAIST,NAIST,iMiev02,3,13.18128572460273,96
202211_59,2022/11/9 20:41,2022/11/9 22:19,NAIST,NAIST,LEAF (STAFF ONLY),1,5.476454503629025,118
202211_60,2022/11/10 2:05,2022/11/10 2:54,NAIST,NAIST,iMiev02,1,23.383400541372136,60
202211_61,2022/11/10 3:02,2022/11/10 6:36,NAIST,STATION,iMiev02,2,2.7234039844141362,108
202211_62,2022/11/10 4:03,2022/11/10 7:34,NAIST,NAIST,iMiev01,1,-,131
202211_63,2022/11/10 9:00,2022/11/10 17:55,NAIST,NAIST,iMiev01,3,12.284877267039569,123
202211_64,2022/11/10 9:54,2022/11/10 9:55,STATION,STATION,iMiev02,1,-,137
202211_65,2022/11/10 10:02,2022/11/10 16:16,STATION,NAIST,iMiev02,3,14.523693306196572,96
202211_66,2022/11/10 16:23,2022/11/10 21:43,NAIST,NAIST,iMiev02,3,17.110876888174143,96
202211_67,2022/11/10 17:30,2022/11/10 22:13,NAIST,NAIST,LEAF (STAFF ONLY),1,68.50199479475407,6
202211_68,2022/11/10 19:19,2022/11/11 0:01,NAIST,NAIST,iMiev01,2,4.258931117,78
202211_69,2022/11/10 22:00,2022/11/10 23:47,NAIST,NAIST,iMiev02,1,4.123859799324857,109
202211_70,2022/11/11 1:44,2022/11/11 2:42,NAIST,NAIST,iMiev01,1,23.538265064297928,60
202211_71,2022/11/11 7:03,2022/11/11 9:39,NAIST,NAIST,iMiev01,1,6.963736935834126,131
202211_72,2022/11/11 9:02,2022/11/11 10:51,NAIST,NAIST,iMiev02,1,-,78
202211_73,2022/11/11 11:10,2022/11/11 14:40,NAIST,NAIST,iMiev02,2,6.561971677161955,78
202211_74,2022/11/11 12:05,2022/11/11 13:56,NAIST,NAIST,iMiev01,1,-,131
202211_75,2022/11/11 14:28,2022/11/11 23:21,NAIST,NAIST,iMiev01,1,-,96
202211_76,2022/11/11 15:01,2022/11/11 17:42,NAIST,NAIST,iMiev02,1,16.820293056904415,129
202211_77,2022/11/11 17:33,2022/11/11 20:15,NAIST,NAIST,LEAF (STAFF ONLY),1,33.36277452489391,6
202211_78,2022/11/11 18:02,2022/11/11 19:44,NAIST,NAIST,iMiev02,2,14.996742976077197,125
202211_79,2022/11/11 20:11,2022/11/12 8:27,NAIST,NAIST,iMiev02,2,15.773264841390498,78
202211_80,2022/11/12 0:03,2022/11/12 0:56,NAIST,NAIST,iMiev01,1,10.356242736381079,139
202211_81,2022/11/12 5:04,2022/11/12 21:57,NAIST,STATION,iMiev01,1,26.752400568230975,90
202211_82,2022/11/12 8:43,2022/11/12 22:18,NAIST,NAIST,iMiev02,2,12.785487389528798,123
202211_83,2022/11/12 8:50,2022/11/12 12:43,NAIST,STATION,LEAF (STAFF ONLY),1,3.793253108,6
202211_84,2022/11/12 13:11,2022/11/12 17:41,STATION,NAIST,LEAF (STAFF ONLY),3,61.18643783,6
202211_85,2022/11/12 22:02,2022/11/13 12:09,STATION,NAIST,iMiev01,1,5.8940862309751685,90
202211_86,2022/11/12 22:24,2022/11/13 12:29,NAIST,STATION,iMiev02,2,7.475385201360564,78
202211_87,2022/11/13 12:45,2022/11/13 21:32,NAIST,NAIST,iMiev01,1,7.280015236231123,96
202211_88,2022/11/13 14:01,2022/11/13 15:05,NAIST,NAIST,LEAF (STAFF ONLY),1,5.925238475262492,118
202211_89,2022/11/13 15:20,2022/11/13 21:12,STATION,NAIST,iMiev02,4,13.783875925807067,133
202211_90,2022/11/13 21:26,2022/11/13 22:53,NAIST,NAIST,iMiev02,4,12.81528648857841,91
202211_91,2022/11/13 22:01,2022/11/14 0:21,NAIST,NAIST,iMiev01,1,4.516682739120699,109
202211_92,2022/11/13 22:21,2022/11/13 22:47,NAIST,NAIST,LEAF (STAFF ONLY),1,3.8014526534553124,118
202211_93,2022/11/13 23:20,2022/11/14 3:31,NAIST,NAIST,iMiev02,1,3.647233147882733,90
202211_94,2022/11/14 6:29,2022/11/14 9:16,NAIST,NAIST,iMiev02,2,20.22163234524664,139
202211_95,2022/11/14 11:15,2022/11/14 20:16,NAIST,NAIST,iMiev02,1,-,123
202211_96,2022/11/14 11:25,2022/11/14 14:17,NAIST,NAIST,iMiev01,1,-,131
202211_97,2022/11/14 13:28,2022/11/14 14:33,NAIST,NAIST,LEAF (STAFF ONLY),1,16.32871301898568,135
202211_98,2022/11/14 14:41,2022/11/14 16:31,NAIST,NAIST,iMiev01,1,22.265002132157235,131
202211_99,2022/11/14 16:49,2022/11/14 19:01,NAIST,NAIST,iMiev01,3,8.807287365,81
202211_100,2022/11/14 18:46,2022/11/14 20:26,NAIST,NAIST,LEAF (STAFF ONLY),1,8.969399645198708,38
202211_101,2022/11/14 19:22,2022/11/14 21:23,NAIST,NAIST,iMiev01,1,15.980492419920763,125
202211_102,2022/11/14 20:42,2022/11/14 21:18,NAIST,NAIST,LEAF (STAFF ONLY),1,7.647375475441978,118
202211_103,2022/11/14 21:05,2022/11/15 10:41,NAIST,NAIST,iMiev02,1,6.092969513890143,78
202211_104,2022/11/14 21:43,2022/11/14 22:36,NAIST,NAIST,iMiev01,1,6.072301439326611,97
202211_105,2022/11/15 9:42,2022/11/15 11:29,NAIST,NAIST,LEAF (STAFF ONLY),1,12.744771697355828,118
202211_106,2022/11/15 11:05,2022/11/15 21:04,NAIST,NAIST,iMiev02,2,15.198352744759223,78
202211_107,2022/11/15 11:42,2022/11/15 13:12,NAIST,NAIST,iMiev01,1,14.126349945139316,46
202211_108,2022/11/15 13:24,2022/11/15 21:35,NAIST,NAIST,iMiev01,4,17.309270266472677,96
202211_109,2022/11/15 17:33,2022/11/15 20:05,NAIST,NAIST,LEAF (STAFF ONLY),1,8.641388328345668,6
202211_110,2022/11/15 21:40,2022/11/15 23:16,NAIST,NAIST,iMiev01,2,20.731456164797308,89
202211_111,2022/11/15 22:02,2022/11/15 23:48,NAIST,NAIST,LEAF (STAFF ONLY),1,5.776423378200864,118
202211_112,2022/11/15 22:24,2022/11/15 23:14,NAIST,NAIST,iMiev02,1,14.235117928536756,139
202211_113,2022/11/16 2:00,2022/11/16 4:53,NAIST,NAIST,iMiev01,1,11.174361056592687,129
202211_114,2022/11/16 3:55,2022/11/16 13:17,NAIST,NAIST,iMiev02,2,7.304607225090772,96
202211_115,2022/11/16 5:22,2022/11/16 6:55,NAIST,NAIST,iMiev01,2,26.986149128333967,116
202211_116,2022/11/16 11:18,2022/11/16 14:33,NAIST,NAIST,LEAF (STAFF ONLY),3,14.141449214076026,38
202211_117,2022/11/16 11:51,2022/11/16 14:01,NAIST,NAIST,iMiev01,3,7.290797268606229,135
202211_118,2022/11/16 13:41,2022/11/16 14:34,NAIST,NAIST,iMiev02,1,-,140
202211_119,2022/11/16 14:41,2022/11/16 18:23,NAIST,NAIST,iMiev02,4,8.664971171795193,81
202211_120,2022/11/16 15:01,2022/11/16 15:40,NAIST,NAIST,iMiev01,1,8.689248627058758,109
202211_121,2022/11/16 16:18,2022/11/16 21:56,NAIST,NAIST,iMiev01,4,18.16516317179615,96
202211_122,2022/11/16 17:01,2022/11/16 18:09,NAIST,STATION,LEAF (STAFF ONLY),2,13.248598978891001,111
202211_123,2022/11/16 18:41,2022/11/16 22:41,NAIST,NAIST,iMiev02,2,15.401276549942606,131
202211_124,2022/11/16 19:03,2022/11/16 19:42,STATION,NAIST,LEAF (STAFF ONLY),1,2.714901210485201,118
202211_125,2022/11/16 23:00,2022/11/16 23:07,NAIST,NAIST,iMiev01,2,0.5284167519499245,131
202211_126,2022/11/16 23:04,2022/11/16 23:51,NAIST,NAIST,iMiev02,1,0.034060569,116
202211_127,2022/11/17 1:05,2022/11/17 11:16,NAIST,NAIST,iMiev02,1,-,78
202211_128,2022/11/17 9:43,2022/11/17 10:41,NAIST,NAIST,iMiev01,1,5.8165670079243785,73
202211_129,2022/11/17 11:06,2022/11/17 22:50,NAIST,NAIST,iMiev01,3,14.450172478459947,96
202211_130,2022/11/17 12:01,2022/11/17 14:53,NAIST,NAIST,iMiev02,1,10.766665270442363,97
202211_131,2022/11/17 14:08,2022/11/17 16:07,NAIST,NAIST,LEAF (STAFF ONLY),1,9.871595723,111
202211_132,2022/11/17 15:03,2022/11/18 0:24,NAIST,NAIST,iMiev02,4,18.14014416574262,123
202211_133,2022/11/17 18:41,2022/11/17 19:50,NAIST,NAIST,LEAF (STAFF ONLY),2,9.776978026,9
202211_134,2022/11/17 20:23,2022/11/18 0:28,NAIST,NAIST,LEAF (STAFF ONLY),1,5.657321548,118
202211_135,2022/11/17 23:43,2022/11/18 1:19,NAIST,NAIST,iMiev01,1,17.494963163970493,139
202211_136,2022/11/18 4:40,2022/11/18 8:19,NAIST,NAIST,iMiev01,1,5.301574855320069,140
202211_137,2022/11/18 6:18,2022/11/18 7:56,NAIST,STATION,iMiev02,4,3.1080978647924247,123
202211_138,2022/11/18 9:20,2022/11/18 11:00,NAIST,NAIST,iMiev01,1,5.157883269313136,109
202211_139,2022/11/18 9:39,2022/11/18 20:17,STATION,STATION,iMiev02,2,-,78
202211_140,2022/11/18 11:52,2022/11/18 14:57,NAIST,NAIST,LEAF (STAFF ONLY),1,0.318294464,38
202211_141,2022/11/18 12:05,2022/11/18 13:21,NAIST,NAIST,iMiev01,1,7.861457425225675,135
202211_142,2022/11/18 14:07,2022/11/18 16:11,NAIST,NAIST,iMiev01,4,7.8052918895096175,142
202211_143,2022/11/18 15:15,2022/11/18 18:40,NAIST,NAIST,LEAF (STAFF ONLY),2,8.751604505980367,38
202211_144,2022/11/18 17:00,2022/11/18 19:58,NAIST,STATION,iMiev01,4,19.552057646597113,133
202211_145,2022/11/18 20:02,2022/11/18 22:18,STATION,NAIST,iMiev01,3,10.278125048021959,123
202211_146,2022/11/18 20:20,2022/11/19 7:55,STATION,STATION,iMiev02,1,-,133
202211_147,2022/11/18 23:23,2022/11/19 11:55,NAIST,STATION,iMiev01,2,8.739837019,132
202211_148,2022/11/19 8:00,2022/11/19 12:15,STATION,STATION,iMiev02,0,-,133
202211_149,2022/11/19 8:02,2022/11/19 10:49,NAIST,NAIST,LEAF (STAFF ONLY),2,8.583922506955787,145
202211_150,2022/11/19 12:04,2022/11/19 20:47,STATION,STATION,iMiev01,3,18.151899871871578,132
202211_151,2022/11/19 12:20,2022/11/19 20:47,STATION,STATION,iMiev02,2,10.671232123897365,133
202211_152,2022/11/19 13:34,2022/11/19 17:23,NAIST,STATION,LEAF (STAFF ONLY),2,3.386416184152653,38
202211_153,2022/11/19 21:05,2022/11/20 0:23,STATION,NAIST,iMiev01,4,19.01740150135319,108
202211_154,2022/11/19 21:22,2022/11/20 0:49,STATION,STATION,iMiev02,0,-,123
202211_155,2022/11/20 0:47,2022/11/20 16:14,NAIST,NAIST,iMiev01,1,22.89055326084249,78
202211_156,2022/11/20 7:26,2022/11/20 12:57,STATION,STATION,iMiev02,0,-,133
202211_157,2022/11/20 11:03,2022/11/20 17:24,STATION,NAIST,LEAF (STAFF ONLY),3,122.19442500825988,122
202211_158,2022/11/20 13:00,2022/11/20 20:28,STATION,NAIST,iMiev02,2,20.14177060848866,133
202211_159,2022/11/20 16:43,2022/11/20 18:07,NAIST,STATION,iMiev01,1,2.929531528167201,123
202211_160,2022/11/20 17:41,2022/11/20 18:46,NAIST,NAIST,LEAF (STAFF ONLY),1,5.286880560529712,118
202211_161,2022/11/20 21:18,2022/11/21 14:20,STATION,STATION,iMiev01,1,-,78
202211_162,2022/11/20 21:46,2022/11/20 22:21,NAIST,NAIST,iMiev02,1,9.633193850391313,139
202211_163,2022/11/21 6:30,2022/11/21 12:57,NAIST,NAIST,iMiev02,0,-,123
202211_164,2022/11/21 8:21,2022/11/21 9:44,NAIST,NAIST,LEAF (STAFF ONLY),3,14.276375402569897,111
202211_165,2022/11/21 10:16,2022/11/21 12:44,NAIST,NAIST,LEAF (STAFF ONLY),1,12.990671340555714,135
202211_166,2022/11/21 13:06,2022/11/22 7:23,NAIST,NAIST,iMiev02,4,13.347520239626041,123
202211_167,2022/11/21 16:07,2022/11/21 17:26,NAIST,NAIST,LEAF (STAFF ONLY),1,17.764650525578162,2
202211_168,2022/11/21 16:16,2022/11/21 20:20,STATION,STATION,iMiev01,1,-,132
202211_169,2022/11/22 9:00,2022/11/22 9:31,NAIST,NAIST,iMiev02,1,4.826923082453246,140
202211_170,2022/11/22 10:00,2022/11/22 11:38,NAIST,NAIST,iMiev02,1,8.677124263315893,109
202211_171,2022/11/22 11:23,2022/11/22 12:05,NAIST,NAIST,LEAF (STAFF ONLY),1,3.585365515,107
202211_172,2022/11/22 11:48,2022/11/22 14:29,NAIST,NAIST,BMW (STAFF ONLY),4,18.210926697900973,135
202211_173,2022/11/22 12:15,2022/11/22 12:16,NAIST,NAIST,iMiev02,1,-,137
202211_174,2022/11/22 12:20,2022/11/22 12:31,NAIST,NAIST,LEAF (STAFF ONLY),1,0.016464139875942654,137
202211_175,2022/11/22 12:28,2022/11/22 13:52,NAIST,NAIST,iMiev02,2,10.88585798,142
202211_176,2022/11/22 13:21,2022/11/22 14:10,NAIST,NAIST,LEAF (STAFF ONLY),1,0.16776962137991758,114
202211_177,2022/11/22 14:26,2022/11/23 0:11,NAIST,NAIST,iMiev02,3,16.46962225979684,96
202211_178,2022/11/22 17:59,2022/11/22 20:32,STATION,NAIST,iMiev01,3,10.542642458546597,78
202211_179,2022/11/22 19:01,2022/11/22 19:50,NAIST,NAIST,BMW (STAFF ONLY),1,6.0231386894386425,118
202211_180,2022/11/22 20:42,2022/11/22 22:48,NAIST,NAIST,iMiev01,2,12.927257719760158,97
202211_181,2022/11/22 23:26,2022/11/23 1:09,NAIST,NAIST,iMiev01,1,20.470674348779493,129
202211_182,2022/11/23 8:00,2022/11/23 9:20,NAIST,NAIST,iMiev01,1,9.768599868111766,139
202211_183,2022/11/23 9:07,2022/11/23 16:02,NAIST,NAIST,iMiev02,2,19.661949562745974,78
202211_184,2022/11/23 9:43,2022/11/23 21:15,NAIST,NAIST,iMiev01,3,23.975792060546524,97
202211_185,2022/11/23 16:45,2022/11/24 2:59,NAIST,NAIST,iMiev02,4,5.859574039731105,96
202211_186,2022/11/23 19:47,2022/11/23 20:57,NAIST,NAIST,BMW (STAFF ONLY),1,10.506742586627478,118
202211_187,2022/11/23 22:22,2022/11/23 23:55,NAIST,NAIST,iMiev01,1,11.491108709555593,129
202211_188,2022/11/24 7:58,2022/11/24 9:32,NAIST,NAIST,iMiev02,2,10.437766322689495,91
202211_189,2022/11/24 8:42,2022/11/24 10:05,NAIST,NAIST,BMW (STAFF ONLY),1,12.693544254207467,135
202211_190,2022/11/24 9:00,2022/11/24 11:33,NAIST,NAIST,iMiev01,0,-,123
202211_191,2022/11/24 11:21,2022/11/24 15:38,NAIST,NAIST,BMW (STAFF ONLY),3,13.212938286933575,38
202211_192,2022/11/24 11:40,2022/11/24 23:46,NAIST,NAIST,iMiev01,4,16.553869068980426,123
202211_193,2022/11/24 12:41,2022/11/24 21:54,NAIST,NAIST,iMiev02,3,17.133920202978878,108
202211_194,2022/11/24 16:21,2022/11/24 19:19,NAIST,STATION,BMW (STAFF ONLY),1,2.2045400761655696,38
202211_195,2022/11/24 20:01,2022/11/24 20:02,NAIST,NAIST,LEAF (STAFF ONLY),1,-,38
202211_196,2022/11/24 20:21,2022/11/24 21:53,STATION,NAIST,BMW (STAFF ONLY),1,2.0219147664876926,38
202211_197,2022/11/24 20:42,2022/11/24 21:11,NAIST,NAIST,LEAF (STAFF ONLY),1,14.659287452153723,118
202211_198,2022/11/24 22:21,2022/11/24 23:44,NAIST,NAIST,iMiev02,3,15.82721620034072,46
202211_199,2022/11/25 2:20,2022/11/25 2:44,NAIST,NAIST,iMiev01,1,3.810238653695982,131
202211_200,2022/11/25 8:44,2022/11/25 18:36,NAIST,NAIST,iMiev02,2,23.26063438,96
202211_201,2022/11/25 9:01,2022/11/25 10:27,NAIST,NAIST,iMiev01,2,12.692716120028546,139
202211_202,2022/11/25 11:05,2022/11/25 15:12,NAIST,NAIST,iMiev01,2,15.648840664541318,143
202211_203,2022/11/25 11:05,2022/11/25 13:21,NAIST,NAIST,BMW (STAFF ONLY),3,4.955827673644231,38
202211_204,2022/11/25 12:45,2022/11/25 14:19,NAIST,NAIST,LEAF (STAFF ONLY),2,12.54626134334491,135
202211_205,2022/11/25 15:38,2022/11/25 22:12,NAIST,NAIST,iMiev01,4,9.417445768994043,78
202211_206,2022/11/25 16:31,2022/11/25 17:48,NAIST,STATION,LEAF (STAFF ONLY),3,2.962214826562546,38
202211_207,2022/11/25 18:41,2022/11/26 10:18,NAIST,STATION,iMiev02,4,15.862654305762277,123
202211_208,2022/11/25 20:02,2022/11/25 20:56,NAIST,NAIST,BMW (STAFF ONLY),1,5.622905033849046,118
202211_209,2022/11/25 22:04,2022/11/25 22:50,STATION,NAIST,LEAF (STAFF ONLY),3,2.8846085895634412,38
202211_210,2022/11/25 22:40,2022/11/26 1:14,NAIST,NAIST,iMiev01,1,3.780668928076004,109
202211_211,2022/11/26 1:25,2022/11/26 11:31,NAIST,STATION,iMiev01,1,2.9220980302763597,78
202211_212,2022/11/26 9:41,2022/11/26 9:42,NAIST,NAIST,LEAF (STAFF ONLY),1,-,122
202211_213,2022/11/26 10:29,2022/11/26 12:59,STATION,NAIST,iMiev02,1,2.689396273731262,123
202211_214,2022/11/26 12:00,2022/11/26 21:12,STATION,NAIST,iMiev01,2,18.54402879627057,133
202211_215,2022/11/26 13:26,2022/11/26 14:45,NAIST,NAIST,iMiev02,1,7.411197562491211,91
202211_216,2022/11/26 15:04,2022/11/26 23:46,NAIST,NAIST,iMiev02,0,-,123
202211_217,2022/11/26 17:01,2022/11/26 17:23,NAIST,STATION,LEAF (STAFF ONLY),3,2.8855055048156637,111
202211_218,2022/11/26 20:44,2022/11/26 21:30,NAIST,NAIST,BMW (STAFF ONLY),1,5.147068661697582,118
202211_219,2022/11/26 21:20,2022/11/27 0:46,NAIST,NAIST,iMiev01,0,-,133
202211_220,2022/11/27 1:00,2022/11/27 2:12,NAIST,NAIST,iMiev01,1,17.589640303982037,139
202211_221,2022/11/27 3:41,2022/11/27 18:50,NAIST,NAIST,iMiev01,1,8.603309795740198,90
202211_222,2022/11/27 8:21,2022/11/27 21:12,NAIST,NAIST,iMiev02,3,5.677994962811563,96
202211_223,2022/11/27 19:18,2022/11/27 21:24,NAIST,NAIST,iMiev01,1,4.223610655356217,109
202211_224,2022/11/27 20:41,2022/11/27 21:43,NAIST,NAIST,BMW (STAFF ONLY),1,6.388346340954916,118
202211_225,2022/11/27 21:21,2022/11/27 22:37,NAIST,NAIST,iMiev02,4,10.388472226812684,142
202211_226,2022/11/28 6:23,2022/11/28 10:13,NAIST,NAIST,iMiev02,1,-,140
202211_227,2022/11/28 8:13,2022/11/28 22:10,NAIST,NAIST,iMiev01,3,17.822849262736987,123
202211_228,2022/11/28 10:57,2022/11/28 14:16,NAIST,NAIST,iMiev02,1,-,96
202211_229,2022/11/28 13:01,2022/11/28 13:48,NAIST,NAIST,BMW (STAFF ONLY),1,6.538768993,117
202211_230,2022/11/28 13:43,2022/11/28 16:37,STATION,NAIST,LEAF (STAFF ONLY),1,37.29000417566186,137
202211_231,2022/11/28 14:20,2022/11/28 23:45,NAIST,NAIST,iMiev02,3,-,96
202211_232,2022/11/28 16:06,2022/11/28 16:07,NAIST,NAIST,BMW (STAFF ONLY),1,-,2
202211_233,2022/11/28 22:41,2022/11/28 23:23,NAIST,NAIST,iMiev01,1,9.760637464496698,139
202211_234,2022/11/29 0:40,2022/11/29 1:49,NAIST,NAIST,iMiev02,2,-,74
202211_235,2022/11/29 1:27,2022/11/29 9:35,NAIST,NAIST,iMiev01,1,-,78
202211_236,2022/11/29 9:23,2022/11/29 10:36,NAIST,NAIST,LEAF (STAFF ONLY),1,7.526092246006775,107
